Crop_Year,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Fertilizer_per_Area,Pesticide_per_Area,Production_per_Area,Season_Autumn,Season_Kharif,Season_Rabi,Season_Summer,Season_Whole Year,Season_Winter,State_Andhra Pradesh,State_Arunachal Pradesh,State_Assam,State_Bihar,State_Chhattisgarh,State_Delhi,State_Goa,State_Gujarat,State_Haryana,State_Himachal Pradesh,State_Jammu and Kashmir,State_Jharkhand,State_Karnataka,State_Kerala,State_Madhya Pradesh,State_Maharashtra,State_Manipur,State_Meghalaya,State_Mizoram,State_Nagaland,State_Odisha,State_Puducherry,State_Punjab,State_Sikkim,State_Tamil Nadu,State_Telangana,State_Tripura,State_Uttar Pradesh,State_Uttarakhand,State_West Bengal,Crop_Year_scaled,Area_scaled,Production_scaled,Annual_Rainfall_scaled,Fertilizer_scaled,Pesticide_scaled,Fertilizer_per_Area_scaled,Pesticide_per_Area_scaled,Production_per_Area_scaled,Yield
2010,15980.0,42773,4193.3,2654437.8,3835.2,166.10999999999999,0.24,2.6766583229036294,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17536414971508524,-0.6299620022726439,-0.6075390920213966,2.6920521455614117,-0.6140684397246223,-0.6002629457662757,1.1321096871959175,-0.4470381385081858,0.4317709464343111,2.68
2010,728300.0,1423800,1107.5,120977913.0,174792.0,166.11,0.24,1.9549636138953728,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17536414971508524,-0.07776845615167752,-0.14644203115540777,-0.5982632471972509,0.054764514367309704,-0.1336956617422367,1.1321096871959186,-0.4470381385081858,-0.4380621211961493,1.8275
2010,79800.0,242000,1107.5,13255578.0,19152.0,166.11,0.24,3.0325814536340854,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17536414971508524,-0.580488462131359,-0.5410212150029542,-0.5982632471972509,-0.554144642652875,-0.5584610532651327,1.1321096871959186,-0.4470381385081858,0.8607524877696349,2.987777778
2010,1243281.0,3465000,639.2,206521406.9,298387.44,166.10999999195678,0.24,2.786980578002881,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17536414971508524,0.3214470433077247,0.5350734791421144,-1.0976004363957994,0.5383059893939169,0.20361521889284812,1.1321096868898068,-0.4470381385081858,0.5647384524768062,2.561428571
2010,75426.0,110238,1319.8,12529012.86,18102.24,166.10999999999999,0.24000000000000002,1.4615384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17536414971508524,-0.5838792058571186,-0.585013889247429,-0.3718927896553934,-0.5582516105060844,-0.5613260090438855,1.1321096871959175,-0.44703813850818547,-1.0327699783597928,1.561818182
2010,261347.0,507404,1352.0,43412350.17,62723.28,166.11,0.24,1.941495406490222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17536414971508524,-0.4397524421998351,-0.4524081724324057,-0.33755869293920016,-0.38368106404139696,-0.4395483585314285,1.1321096871959186,-0.4470381385081858,-0.4542948744870864,1.874
2010,1129304.0,3192746,1317.7,187588687.4,271032.96,166.10999996457997,0.24000000000000002,2.8271802809518074,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17536414971508524,0.23309157974327419,0.4441733597316982,-0.3741319698760146,0.43128727065889677,0.12896065446785954,1.1321096858478914,-0.44703813850818547,0.6131897304166837,2.654
2010,49700.0,117501,1317.7,8255667.0,11928.0,166.11,0.24,2.36420523138833,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17536414971508524,-0.6038221123703542,-0.582588920037508,-0.3741319698760146,-0.5824070414598257,-0.5781764554005825,1.1321096871959186,-0.4470381385081858,0.05518230349295824,2.668333333
2010,360062.0,1163725,1317.7,59809898.82,86414.88,166.11,0.24000000000000002,3.2320128200143308,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17536414971508524,-0.3632281470721801,-0.23327582810848835,-0.3741319698760146,-0.29099260230624274,-0.37489035448488617,1.1321096871959186,-0.44703813850818547,1.1011200490597073,2.935714286
2010,70498.28,170262,3131.8,11710469.29,16919.5872,166.1099999886522,0.24000000000000002,2.4151227519309693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17536414971508524,-0.5876991957227565,-0.5649730862932362,1.5601998578521237,-0.5628784938278485,-0.5645536496223206,1.1321096867640394,-0.44703813850818547,0.11655138731318372,2.236923077
2010,51132.63,137465,3131.8,8493641.169,12271.8312,166.10999999413292,0.24000000000000002,2.6884007335433364,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17536414971508524,-0.6027115313955406,-0.5759233430986584,1.5601998578521237,-0.5810618733418271,-0.5772380874085125,1.1321096869726268,-0.44703813850818547,0.44592365801806205,2.48
2010,91555.59,215011,3131.8,15208299.05,21973.3416,166.10999994648063,0.24000000000000002,2.3484202329972423,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17536414971508524,-0.571375477898368,-0.5500322977520331,1.5601998578521237,-0.5431067299632636,-0.5507611800362466,1.1321096851590609,-0.44703813850818547,0.03615720409610992,2.202142857
2010,1573535.0,1766596,856.3,261379898.8,377648.4,166.10999996822443,0.24000000000000002,1.1226925362321143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17536414971508524,0.5774613730761344,-0.031989360732152125,-0.866111852635379,0.8483980242372725,0.4199305151334072,1.1321096859865933,-0.44703813850818547,-1.4411689689361942,1.211666667
2010,1486200.0,2625100,1389.0,246872682.0,356688.0,166.11,0.24,1.7663167810523484,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17536414971508524,0.5097589031883388,0.2546478093895724,-0.298106470004444,0.7663948152240528,0.3627263740869119,1.1321096871959186,-0.4470381385081858,-0.6654314662424926,1.3116
2010,29500.0,65800,1389.0,4900245.0,7080.0,166.11,0.24,2.230508474576271,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17536414971508524,-0.619481239773268,-0.5998508411613039,-0.298106470004444,-0.6013738340146565,-0.5914073897240405,1.1321096871959186,-0.4470381385081858,-0.10595766145134111,2.388888889
2010,212680.0,480240,2160.5,35328274.8,51043.2,166.10999999999999,0.24,2.258040248260297,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17536414971508524,-0.4774793111759541,-0.46147768415184615,0.5245256919999982,-0.42937694984664193,-0.471425085299732,1.1321096871959175,-0.4470381385081858,-0.07277458990881457,1.945555556
2010,32596.0,42492,3119.7,5414521.56,7823.04,166.10999999999999,0.24,1.303595533194257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.17536414971508524,-0.617081207177257,-0.6076329122538057,1.5472979146761625,-0.5984668444230844,-0.5893795197901085,1.1321096871959175,-0.4470381385081858,-1.2231329949613257,1.53
2010,12797.0,47413,3119.7,2125709.67,3071.28,166.10999999999999,0.24000000000000002,3.7050089864812064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.17536414971508524,-0.6324294776450932,-0.6059898896072379,1.5472979146761625,-0.6170571179771979,-0.6023478004173434,1.1321096871959175,-0.44703813850818547,1.6712055732014997,2.077142857
2010,62892.0,117116,3119.7,10446990.12,15094.08,166.10999999999999,0.24,1.8621764294345862,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.17536414971508524,-0.5935956168901939,-0.5827174637723035,1.5472979146761625,-0.5700204113913442,-0.5695357382919163,1.1321096871959175,-0.4470381385081858,-0.5498952277561643,1.828571429
2010,28562.0,26499,2738.7,4744433.82,6854.88,166.11,0.24,0.9277711644842798,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.17536414971508524,-0.6202083814318785,-0.6129726523851933,1.1410466460777278,-0.6022545692332916,-0.592021776674308,1.1321096871959186,-0.4470381385081858,-1.6761007934567704,0.92625
2010,12123.0,20697,2738.7,2013751.53,2909.52,166.11,0.24,1.7072506805246226,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.17536414971508524,-0.6329519653614082,-0.6149098231625527,1.1410466460777278,-0.6176899703624432,-0.6027892682259578,1.1321096871959186,-0.4470381385081858,-0.7366217448654346,1.495
2010,7.0,6,2738.7,1162.77,1.68,166.10999999999999,0.24,0.8571428571428571,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.17536414971508524,-0.6423443409858489,-0.6218181307382759,1.1410466460777278,-0.6290662900948358,-0.6107252088330378,1.1321096871959175,-0.4470381385081858,-1.7612265903754698,0.86
2010,180060.0,378210,1771.8,29909766.6,43214.4,166.11,0.24000000000000002,2.1004665111629457,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.17536414971508524,-0.5027664763186791,-0.49554344327180316,0.11006409592595189,-0.4600055029723141,-0.49279107924187054,1.1321096871959186,-0.44703813850818547,-0.2626926333786562,2.051818182
2010,1330.0,3150,1771.8,220926.3,319.2,166.10999999999999,0.24,2.3684210526315788,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.17536414971508524,-0.6413187456613907,-0.6207684125507512,0.11006409592595189,-0.627824059077507,-0.6098586481345262,1.1321096871959175,-0.4470381385081858,0.06026348349722349,2.38
2010,678000.0,563000,1291.9,112622580.0,162720.0,166.11,0.24,0.8303834808259587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.17536414971508524,-0.1167612337935865,-0.4338457893682762,-0.40164189830079045,0.0075353230055282255,-0.16664199820114445,1.1321096871959186,-0.4470381385081858,-1.7934787187326136,0.939642857
2010,293000.0,863000,1291.9,48670230.0,70320.0,166.11,0.24,2.945392491467577,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.17536414971508524,-0.4152148996412,-0.33368184017698843,-0.40164189830079045,-0.3539604756880278,-0.4188157464452693,1.1321096871959186,-0.4470381385081858,0.7556667202308534,2.1024
2010,3255000.0,5398000,1291.9,540688050.0,781200.0,166.11,0.24,1.6583717357910905,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.17536414971508524,1.8809403165682317,1.1804631917646455,-0.40164189830079045,2.4272097989361616,1.521284623162777,1.1321096871959186,-0.4470381385081858,-0.795533805476955,1.633
2010,4384.0,12602,1434.5875,728226.24,1052.16,166.10999999999999,0.24000000000000002,2.874543795620438,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.17536414971508524,-0.6389512716471086,-0.6176125803915643,-0.24949759938178998,-0.624956505391247,-0.607858288064039,1.1321096871959175,-0.44703813850818547,0.670275296853203,2.673333333
2010,10920.0,26585,1434.5875,1813921.2,2620.8,166.10999999999999,0.24000000000000002,2.4345238095238093,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.17536414971508524,-0.6338845361666411,-0.6129439387197584,-0.24949759938178998,-0.6188195273645948,-0.6035772293146271,1.1321096871959175,-0.44703813850818547,0.13993479477150586,3.446666667
2010,4710.0,12773,1434.5875,782378.1,1130.4,166.10999999999999,0.24000000000000002,2.7118895966029726,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.17536414971508524,-0.6386985550365467,-0.6175554869405253,-0.24949759938178998,-0.6246504076500156,-0.6076447591239674,1.1321096871959175,-0.44703813850818547,0.4742339526000906,2.7
2010,2831000.0,10837000,392.7,470257410.0,679440.0,166.11,0.24,3.827975980219004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.17536414971508524,1.5522536819724184,2.9964355906026934,-1.360437543244918,2.0290949453100118,1.2435660017198966,1.1321096871959186,-0.4470381385081858,1.8194133348008998,3.834
2010,12140.0,20973,2527.0,2016575.4,2913.6,166.10999999999999,0.24,1.7275947281713344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.17536414971508524,-0.6329387868878512,-0.6148176723292967,0.9153159543131907,-0.6176740082102932,-0.6027781332812301,1.1321096871959175,-0.4470381385081858,-0.7121017848994303,1.6225
2010,1905726.0,5792415,1095.2,316560145.9,457374.24,166.11000002098936,0.24,3.0394794424801885,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.17536414971508524,0.8349772736257048,1.3121504051655848,-0.6113784456323184,1.160308806210449,0.6375145400761709,1.1321096879947379,-0.4470381385081858,0.86906638937317,3.597419355
2010,264558.0,702473,2348.3,43945729.38,63493.92,166.11,0.24,2.655270299896431,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.17536414971508524,-0.4372632611062333,-0.3872785677497546,0.7247723803012741,-0.38066609518528005,-0.4374451639713976,1.1321096871959186,-0.4470381385081858,0.40599271994784064,2.5725
2010,5631949.0,11938078,742.6,935523048.4,1351667.76,166.11000000177557,0.24,2.1197063396703344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.17536414971508524,3.7235614661339955,3.364063326761509,-0.987347467437589,4.659046363171517,3.0781784899553073,1.1321096872634935,-0.4470381385081858,-0.23950354962568882,2.052916667
2010,25121.0,54221,742.6,4172849.31,6029.04,166.11,0.24,2.15839337605987,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.17536414971508524,-0.6228758595206619,-0.6037168357202569,-0.987347467437589,-0.6054854966184982,-0.5942756204865366,1.1321096871959186,-0.4470381385081858,-0.19287543510551414,2.032222222
2010,270416.0,495083,1419.0,44918801.76,64899.84,166.10999999999999,0.24,1.8308199218981125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.17536414971508524,-0.4327221141593883,-0.4565219058256919,-0.2661181811384255,-0.3751657253443792,-0.4336081930175948,1.1321096871959175,-0.4470381385081858,-0.5876881155246079,1.540769231
2010,15277.0,50503,1419.0,2537662.47,3666.48,166.11,0.24,3.3058192053413626,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.17536414971508524,-0.6305069709144384,-0.6049582009305676,-0.2661181811384255,-0.6147285216635355,-0.600723408480602,1.1321096871959186,-0.4470381385081858,1.1900762707950026,2.25
2010,212132.0,453439,1096.0,35237246.52,50911.68,166.11,0.24,2.137532291214904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17536414971508524,-0.47790412314708264,-0.4704259974927652,-0.6105254245958913,-0.4298914945159512,-0.4717840235180119,1.1321096871959186,-0.4470381385081858,-0.21801856169117495,2.081666667
2010,1369892.0,4506848,1096.0,227552760.1,328774.08,166.1099999854003,0.24000000000000002,3.289929425093365,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17536414971508524,0.4195964383379382,0.8829255129322638,-0.6105254245958913,0.6571874038007413,0.2865450122407362,1.1321096866402778,-0.44703813850818547,1.1709248815377873,3.123888889
2010,3362122.0,8429323,1096.0,558482085.4,806909.28,166.10999999405138,0.24000000000000002,2.5071437026972845,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17536414971508524,1.963981754471941,2.192560801612586,-0.6105254245958913,2.5277920142715544,1.591449184875523,1.1321096869695235,-0.44703813850818547,0.22746097954412772,2.487222222
2011,2873949.0,8563334,861.9,481443936.5,948403.17,167.52000000695907,0.33,2.9796402093426155,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3286956962519481,1.585547932607455,2.2373043715961645,-0.8601407053803889,2.0923276854942916,1.9776076761627728,1.185771915747148,0.7849756415247319,0.79694428140284,2.909090909
2011,1221899.0,4328458,861.9,204692520.5,403226.67,167.52000001636796,0.32999999999999996,3.5424024407909327,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3286956962519481,0.30487162439044246,0.8233646899448177,-0.8601407053803889,0.5279680620169278,0.48973753049596386,1.1857719161052347,0.7849756415247311,1.4752216638155917,3.031818182
2011,123500.0,159543,2193.7,20688720.0,40755.0,167.52,0.33,1.2918461538461539,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3286956962519481,-0.5466120330468377,-0.5685519441978409,0.5599260650117251,-0.5121282100418354,-0.4995031584240307,1.185771915482298,0.7849756415247319,-1.2372941056824487,1.21875
2011,276486.0,338015,1743.4,46316934.72,91240.38,167.51999999999998,0.33,1.2225392967455857,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3286956962519481,-0.4280166238952454,-0.5089637430642825,0.07978184913278785,-0.36726266640979766,-0.3617208261066175,1.185771915482297,0.7849756415247319,-1.3208272054365768,1.268518519
2011,393619.0,1080072,1743.4,65939054.88,129894.27,167.52,0.33,2.7439529087772696,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3286956962519481,-0.3372146154751714,-0.2612058775808177,0.07978184913278785,-0.25634705503194943,-0.2562284416313351,1.185771915482298,0.7849756415247319,0.5128787269608276,2.489615385
2011,1875601.0,3297591,1743.4,314200679.5,618948.33,167.51999998933675,0.32999999999999996,1.7581516537899051,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3286956962519481,0.8116242432785377,0.4791789905749001,0.07978184913278785,1.1469717327368611,1.07847497183411,1.1857719150764723,0.7849756415247311,-0.6752726048924406,1.797037037
2011,570397.0,914228,1097.1,95552905.44,188231.01,167.51999999999998,0.33,1.6027924410542131,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3286956962519481,-0.20017554497852352,-0.31657784421308416,-0.609352520670804,-0.08895238445958097,-0.09701854567740686,1.185771915482297,0.7849756415247319,-0.8625215605959445,1.546774194
2011,96160.0,182628,1097.1,16108723.2,31732.8,167.51999999999998,0.33,1.8992096505823628,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3286956962519481,-0.5678061193436525,-0.5608443283075714,-0.609352520670804,-0.5380170100817078,-0.5241261236990106,1.185771915482297,0.7849756415247319,-0.5052603981625345,1.736190476
2011,2684379.0,7141115,1097.1,449687170.1,885845.07,167.52000000745053,0.32999999999999996,2.660248422447054,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3286956962519481,1.4385924483613979,1.7624541327465508,-0.609352520670804,1.912820010894489,1.8068770423962057,1.1857719157658524,0.7849756415247311,0.4119926747143085,2.491578947
2011,3939826.0,6300825,1302.7,659999651.5,1300142.58,167.51999999492364,0.33,1.5992647898663546,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3286956962519481,2.411820394926044,1.4818982498600601,-0.39012611430902383,3.1016282163617883,2.937558384224212,1.1857719152890998,0.7849756415247319,-0.866773313610016,1.527777778
2011,7248.0,20198,641.3954545,1214184.96,2391.84,167.51999999999998,0.33,2.786699779249448,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3286956962519481,-0.6367310864549331,-0.615076429198041,-1.0952594753045262,-0.6222095846663871,-0.6042020962128736,1.185771915482297,0.7849756415247319,0.5644000156862402,2.79
2011,31247.0,78770,3340.395455,5234497.44,10311.51,167.52,0.33,2.5208820046724485,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3286956962519481,-0.618126957814214,-0.5955204197579339,1.782620246874742,-0.5994844452312409,-0.5825881041267637,1.185771915482298,0.7849756415247319,0.24401926825253756,2.495
2011,15990.0,43221,3340.395455,2678644.8,5276.7,167.51999999999998,0.33,2.703001876172608,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3286956962519481,-0.6299542502293751,-0.6073895138572708,1.782620246874742,-0.6139316077114286,-0.5963288715444801,1.185771915482297,0.7849756415247319,0.46352189800181076,2.7
2011,751300.0,1521800,890.5,125857776.0,247929.0,167.52,0.33,2.025555703447358,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3286956962519481,-0.059938756633508394,-0.11372180775292043,-0.829645203328118,0.08234833220512383,0.06590640996047496,1.185771915482298,0.7849756415247319,-0.3529799762960889,1.951666667
2011,84200.0,267900,890.5,14105184.0,27786.0,167.52,0.33,3.181710213776722,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3286956962519481,-0.5770775630931005,-0.5323737273894397,-0.829645203328118,-0.5493421764488209,-0.5348975452311525,1.185771915482298,0.7849756415247319,1.0404920996687608,3.122222222
2011,1234094.0,3574300,471.5409091,206735426.9,407251.02,167.52000001620624,0.33,2.896294771711069,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3286956962519481,0.31432524115670646,0.5715665446308069,-1.2763713507532413,0.5395157546462711,0.5007205978525251,1.1857719160990798,0.7849756415247319,0.6964909778339733,2.63047619
2011,75043.0,108648,1108.3,12571203.36,24764.19,167.51999999999998,0.32999999999999996,1.4478099223112082,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3286956962519481,-0.5841761091143125,-0.5855447581781429,-0.5974102261608237,-0.558013125313675,-0.5431445274192648,1.185771915482297,0.7849756415247311,-1.0493165003739788,1.545454545
2011,262169.0,544396,887.6,43918550.88,86515.77,167.52,0.33,2.0765079013918504,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3286956962519481,-0.43911522424314225,-0.4400572897374586,-0.8327374045851663,-0.38081972384106505,-0.37461501022665733,1.185771915482298,0.7849756415247319,-0.29156909703181366,2.0225
2011,150654.0,126012,1374.7,25237558.08,49715.82,167.51999999999998,0.33,0.836433151459636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3286956962519481,-0.5255621347548218,-0.5797472687989511,-0.31335422103057947,-0.4864155371712175,-0.4750477085675272,1.185771915482297,0.7849756415247319,-1.786187265019898,0.79173913
2011,832047.0,1250312,1374.7,139384513.4,274575.51,167.5199999519258,0.33,1.5026939583941772,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3286956962519481,0.0026566671488221214,-0.20436617521306824,-0.31335422103057947,0.15880930260153614,0.13862881585143338,1.1857719136526743,0.7849756415247319,-0.9831667158818722,1.554166667
2011,1117720.0,3218289,1178.986364,187240454.4,368847.6,167.52,0.32999999999999996,2.8793338224242206,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3286956962519481,0.22411161282073197,0.4527016522456751,-0.5220390318101392,0.4293188556363612,0.39591178435908997,1.185771915482298,0.7849756415247311,0.676048546479062,2.702666667
2011,43192.0,94196,1178.986364,7235523.84,14253.36,167.52,0.33,2.1808668271902203,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3286956962519481,-0.6088671421296692,-0.5903699894905179,-0.5220390318101392,-0.5881734826680998,-0.5718301919025635,1.185771915482298,0.7849756415247319,-0.1657889805521497,2.378181818
2011,255223.0,869134,1178.986364,42754956.96,84223.59,167.52,0.32999999999999996,3.405390580002586,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3286956962519481,-0.44449979349762936,-0.3316338212958572,-0.5220390318101392,-0.387397032000427,-0.3808707204241705,1.185771915482298,0.7849756415247311,1.3100861214821067,2.931428571
